date_july,local_ip_july,remote_asn_july,flows_july,date_aug,local_ip_aug,remote_asn_aug,flows_aug,date_sept,local_ip_sept,remote_asn_sept,flows_sept
724,5,4766,6,823,1,18809,1,929,4,3209,82
724,5,4812,2,823,1,24600,2,929,4,4323,1
724,5,4837,15,823,1,24679,101,929,4,4713,12
724,5,5408,2,823,1,25022,1,929,4,4812,1
724,5,6746,1,823,1,29255,1,929,4,6327,29
724,5,7132,3,823,1,29339,2,929,4,6428,1
724,5,8070,5,823,1,33438,3441,929,4,6746,1
724,5,8075,6,823,1,33588,1,929,4,7132,25
724,5,9370,2,823,2,52,31,929,4,8422,1
724,5,9457,2,823,2,81,1,929,4,9318,659
724,5,13867,2,823,2,209,37,929,4,9551,1
724,5,14117,2,823,2,1312,83,929,4,11351,4
724,5,14280,1,823,2,2152,1,929,4,11745,1
724,5,18812,1,823,2,2637,1,929,4,14778,8
724,5,25369,1,823,2,3269,4,929,4,29895,1
724,5,27699,1,823,2,3462,2,929,4,32706,1
724,5,30983,1,823,2,3561,15,929,4,33070,1697
724,6,8,2,823,2,4323,8,929,4,33651,426
724,6,3257,1,823,2,4983,6,929,7,71,2
724,6,3269,1,823,2,5650,185,929,7,109,7
724,6,3340,1,823,2,5739,1,929,7,209,1
724,6,3491,2,823,2,6478,8,929,7,2152,17
724,6,4134,1,823,2,7018,149,929,7,3428,10
724,6,4230,1,823,2,7132,5,929,7,3561,2
724,6,4766,3,823,2,7377,75,929,7,3701,2
724,6,4812,1,823,2,11414,14,929,7,4323,4
724,6,4837,13,823,2,14501,1,929,7,5650,1
724,6,5408,2,823,2,15169,4,929,7,7113,2
724,6,6746,1,823,2,19262,11,929,7,8043,2
724,6,9370,2,823,2,19306,3,929,7,8070,1
724,6,9457,2,823,2,19918,514,929,7,8075,2
724,6,9803,2,823,2,24679,101,929,7,9156,10
724,6,9808,1,823,2,27596,2,929,7,14780,3
724,6,14280,1,823,2,29339,2,929,7,15169,43
724,6,18812,1,823,2,29863,4,929,7,18924,48
724,6,25369,4,823,2,30099,12,929,7,20183,1
724,6,27699,1,823,2,33260,16,929,7,20940,2
724,6,30983,2,823,2,33650,11,929,7,21844,265
724,6,33287,2,823,2,33651,20,929,7,25973,64
724,7,109,3,823,3,3269,14,929,7,26101,2
724,7,2152,1,823,3,4181,2,929,7,36856,21
724,7,4134,2,823,3,4837,1,929,8,109,7
724,7,5408,2,823,3,6197,1,929,8,226,36
724,7,7132,2,823,3,6478,2,929,8,701,3
724,7,8070,3,823,3,7629,1,929,8,786,3
724,7,8075,2,823,3,12271,2,929,8,1668,16
724,7,9457,2,823,3,14501,2,929,8,2152,7
724,7,18924,48,823,3,17839,5,929,8,3356,14
724,8,109,3,823,3,21844,1,929,8,3527,3
724,8,225,1,823,3,24679,1,929,8,3701,1
724,8,1668,4,823,3,29339,2,929,8,4267,16
724,8,1742,3,823,3,33650,16,929,8,4713,2290
724,8,2497,3,823,4,3269,8,929,8,5078,3
724,8,3561,4,823,4,3561,6,929,8,5650,1
724,8,3701,4,823,4,6428,1,929,8,5662,55
724,8,4134,2,823,4,6478,7,929,8,6307,7
724,8,5408,1,823,4,7132,6,929,8,6334,60
724,8,5662,11,823,4,14501,1,929,8,6453,2
724,8,7018,56,823,4,14777,2,929,8,6461,3
724,8,7132,1,823,4,14780,2,929,8,8043,1
724,8,7324,1,823,4,22855,14,929,8,8070,5
724,8,8069,9,823,4,23342,3,929,8,8075,2
724,8,8075,7,823,4,24679,97,929,8,10755,3
724,8,9431,3,823,4,29339,3,929,8,10823,4
724,8,9457,1,823,4,31976,83,929,8,11486,4
724,8,10204,5,823,4,33651,193,929,8,12168,5
724,8,10950,3,823,4,36017,2,929,8,12222,1
724,8,11022,3,823,4,36561,1,929,8,14501,500
724,8,11486,4,823,5,209,1,929,8,14743,3
724,8,11499,3,823,5,2152,4,929,8,15169,451
724,8,15169,460,823,5,3269,13,929,8,16429,5
724,8,26496,1,823,5,3561,1,929,8,16509,2
724,8,29863,2014,823,5,4134,2,929,8,19916,7902
724,8,30217,12,823,5,4812,3,929,8,20940,2
724,8,32878,2,823,5,6197,6,929,8,27357,5
724,9,25,2,823,5,8070,7,929,8,36856,4
724,9,174,3,823,5,8075,3,929,9,6939,1
724,9,209,8,823,5,9394,1,929,9,8070,2
724,9,714,25,823,5,12271,2,929,9,8075,2
724,9,1239,3,823,5,13867,2,930,0,91,307
724,9,1668,50,823,5,14501,2,930,0,558,1
724,9,2044,1,823,5,17839,4,930,0,701,3
724,9,2140,49,823,5,21844,1,930,0,1659,612
724,9,2152,90,823,5,24679,1,930,0,3215,1
724,9,2828,11,823,5,29339,1,930,0,3269,2
724,9,2914,322,823,5,33650,26,930,0,3561,19
724,9,3356,33,823,6,2152,4,930,0,3671,16
724,9,3561,141,823,6,3269,13,930,0,4515,1
724,9,3595,1,823,6,4134,3,930,0,4621,1
724,9,4182,78,823,6,4812,4,930,0,4755,95
724,9,4265,23,823,6,4837,6,930,0,4837,7
724,9,4513,1,823,6,6197,6,930,0,5396,1
724,9,5662,165,823,6,6478,1,930,0,6400,21
724,9,6432,90,823,6,6746,1,930,0,6461,1
724,9,6939,6,823,6,7629,1,930,0,6517,1
724,9,7091,1,823,6,9394,1,930,0,6746,2
724,9,7151,2,823,6,9929,1,930,0,7029,1
724,9,7224,10,823,6,12271,2,930,0,7132,4
724,9,7349,14,823,6,14501,2,930,0,8151,15
724,9,7743,27,823,6,17839,5,930,0,9141,2
724,9,8070,3,823,6,21844,1,930,0,9316,49
724,9,8075,5,823,6,24679,2,930,0,9498,1
724,9,8176,2,823,6,26101,3,930,0,10439,1376
724,9,8182,5,823,6,29339,1,930,0,10738,1
724,9,10442,37,823,6,36752,1,930,0,10796,2
724,9,10763,9,823,7,41,31,930,0,11351,696
724,9,10794,78,823,7,127,6,930,0,11398,1
724,9,11040,3,823,7,217,2,930,0,13462,16
724,9,11266,91,823,7,852,19,930,0,13768,1
724,9,11303,21,823,7,1239,19,930,0,13867,1
724,9,11486,18,823,7,2152,39,930,0,16755,1
724,9,11563,3,823,7,2914,8,930,0,17228,1
724,9,11922,1,823,7,3130,2,930,0,17444,1
724,9,11944,10,823,7,3269,1,930,0,18876,1
724,9,12111,10,823,7,3333,1,930,0,19262,1
724,9,12168,32,823,7,3356,8,930,0,20258,1
724,9,12179,4,823,7,3561,15,930,0,39484,1
724,9,12182,19,823,7,3598,1,930,2,16,1
724,9,12222,55,823,7,3701,2,930,2,47,1
724,9,13322,2,823,7,4264,3,930,2,91,307
724,9,13323,14,823,7,5067,8,930,2,174,2
724,9,13650,15,823,7,6432,22,930,2,209,3
724,9,13756,23,823,7,8070,4,930,2,1312,88
724,9,14912,2,823,7,8075,16,930,2,1659,1829
724,9,15169,902,823,7,8560,3,930,2,2152,16
724,9,15334,3,823,7,9156,9,930,2,2856,1
724,9,16509,23,823,7,10745,8,930,2,3243,1
724,9,16807,9,823,7,10910,8,930,2,3561,57
724,9,17225,30,823,7,10933,1,930,2,4264,1
724,9,17231,4,823,7,11106,3,930,2,4323,8
724,9,19296,11,823,7,11944,1,930,2,4837,2
724,9,21792,6,823,7,12182,1,930,2,4983,38
724,9,22205,1,823,7,12222,3,930,2,5089,1
724,9,22277,2,823,7,12271,2,930,2,5413,1
724,9,22903,2,823,7,14383,2,930,2,5661,3
724,9,25751,2,823,7,14745,3,930,2,6360,1
724,9,26062,8,823,7,15169,71,930,2,6432,2
724,9,29854,6,823,7,16966,5,930,2,6517,1
724,9,30209,2,823,7,18924,48,930,2,6724,1
724,9,31883,3,823,7,21844,124,930,2,6746,2
724,9,33694,2,823,7,22822,4,930,2,7018,147
724,9,36839,1,823,7,26101,2,930,2,7132,6
724,9,36856,2,823,7,29339,13,930,2,7377,82
725,0,701,2,823,7,36856,18,930,2,8151,120
725,0,1239,1,823,8,41,8,930,2,8246,1
725,0,1955,1,823,8,1668,22,930,2,9316,309
725,0,2152,1,823,8,2152,6,930,2,10439,1199
725,0,3215,2,823,8,3269,1,930,2,10763,2
725,0,3249,1,823,8,3356,6,930,2,11351,855
725,0,3269,1,823,8,3561,9,930,2,11414,1
725,0,3561,19,823,8,3701,1,930,2,11486,2
725,0,3595,1,823,8,4513,5,930,2,12322,1
725,0,3671,17,823,8,4996,31,930,2,13867,15
725,0,4134,2,823,8,5662,71,930,2,14173,1
725,0,4780,3,823,8,6461,2,930,2,14743,2
725,0,6140,1,823,8,8075,4,930,2,14779,1
725,0,6400,1,823,8,10933,3,930,2,15169,6
725,0,6432,1,823,8,12222,4,930,2,15180,1
725,0,6461,1,823,8,13680,12,930,2,17233,1
725,0,6702,1,823,8,14361,4,930,2,17444,1
725,0,6724,1,823,8,15169,220,930,2,17964,18
725,0,6746,3,823,8,29255,1,930,2,19875,159
725,0,6855,1,823,8,36856,4,930,2,19918,150
725,0,6939,1,823,9,41,2,930,2,22822,1
725,0,6993,2,823,9,127,32,930,2,23504,2
725,0,7738,2,823,9,209,3,930,2,29668,3
725,0,8404,1,823,9,1239,1,930,2,29720,5
725,0,8551,1,823,9,2152,356,930,2,30099,12
725,0,9121,4,823,9,3356,38,930,2,30217,14
725,0,9829,1,823,9,3561,8,930,2,30315,2
725,0,11486,1,823,9,5779,430,930,2,30496,3
725,0,12479,1,823,9,6432,1,930,2,32244,1
725,0,12620,1,823,9,6461,2,930,2,33419,2
725,0,13462,23,823,9,6539,1,930,2,33650,1
725,0,14480,1,823,9,7018,1,930,2,33651,60
725,0,14912,1,823,9,7091,1,930,2,34823,1
725,0,15334,1,823,9,7349,10,930,2,36323,3
725,0,15395,1,823,9,7743,20,930,2,36856,2
725,0,16735,1,823,9,8070,5,930,2,39484,1
725,0,17771,22,823,9,8075,8,930,4,91,307
725,0,17964,4,823,9,10755,8,930,4,559,83
725,0,18712,1,823,9,10794,2,930,4,1659,1168
725,0,19262,1,823,9,11266,24,930,4,2715,80
725,0,19296,1,823,9,11486,3,930,4,3209,84
725,0,20231,1,823,9,12168,13,930,4,4837,3
725,0,21687,1,823,9,12179,2,930,4,6517,1
725,0,22653,13,823,9,12182,4,930,4,6746,2
725,0,23500,1,823,9,12222,41,930,4,7132,13
725,0,26592,3,823,9,14780,530,930,4,8151,42
725,0,27229,1,823,9,15169,983,930,4,9316,309
725,0,30373,1,823,9,16432,28,930,4,10439,209
725,0,33182,1,823,9,16518,2,930,4,11351,855
725,0,33287,1,823,9,16966,4,930,4,14778,8
725,0,33379,1,823,9,17226,83,930,4,15180,1
725,0,35017,1,823,9,19296,10,930,4,20001,1
725,1,137,1,823,9,20940,18,930,4,29895,1
725,1,376,1,823,9,26101,118,930,4,32706,1
725,1,702,1,823,9,32392,4,930,4,39484,1
725,1,1739,44,823,9,36088,290,930,7,2152,3
725,1,1916,1,823,9,36839,1,930,7,4766,2
725,1,1955,1,823,9,36856,2,930,7,8070,1
725,1,3215,1,824,0,209,1,930,7,8075,2
725,1,3265,576,824,0,701,3,930,7,14425,50
725,1,3452,2,824,0,2152,3,930,7,18924,48
725,1,3462,12,824,0,3352,1,930,8,3,2
725,1,3561,11,824,0,3462,1,930,8,8,5
725,1,3595,1,824,0,3561,31,930,8,9,1
725,1,3786,2,824,0,3671,20,930,8,14,3
725,1,4134,17,824,0,4544,1,930,8,26,7
725,1,4323,1,824,0,4766,1,930,8,49,1
725,1,4538,1,824,0,4788,1,930,8,55,2
725,1,4544,1,824,0,4812,1,930,8,209,2
725,1,4750,1,824,0,4977,1,930,8,299,3
725,1,4766,1,824,0,4983,1,930,8,701,2
725,1,4812,3,824,0,5610,2,930,8,714,11
725,1,4837,2,824,0,6057,1,930,8,786,2
725,1,5713,5,824,0,6147,2,930,8,852,3
725,1,6140,1,824,0,6432,1,930,8,1221,4
725,1,6461,9,824,0,6724,1,930,8,1668,11
725,1,7132,9,824,0,6939,1,930,8,1742,6
725,1,7470,4,824,0,7643,1,930,8,2152,47
725,1,8167,1,824,0,8002,1,930,8,2907,3
725,1,8342,12,824,0,8134,1,930,8,2914,24
725,1,9316,2,824,0,9121,1,930,8,3557,2
725,1,9908,2,824,0,10091,1,930,8,3561,17
725,1,10429,1,824,0,10838,1,930,8,3701,1
725,1,12859,53,824,0,11172,1,930,8,4264,1
725,1,12880,2,824,0,11486,1,930,8,4265,14
725,1,13041,1,824,0,12479,1,930,8,4267,4
725,1,13749,6,824,0,13343,1,930,8,4513,22
725,1,14778,2,824,0,13462,47,930,8,4565,1
725,1,15169,3,824,0,13867,1,930,8,4713,363
725,1,16735,1,824,0,16509,2,930,8,4766,1
725,1,17537,3,824,0,19296,1,930,8,5400,8
725,1,17676,1,824,0,20001,1,930,8,5662,31
725,1,17964,29,824,0,22927,1,930,8,5723,40
725,1,17971,1,824,0,26210,1,930,8,5739,3
725,1,19262,2,824,0,26831,1,930,8,6334,20
725,1,22653,1,824,0,30099,1,930,8,6366,3
725,1,23674,2,824,0,33668,1,930,8,6461,42
725,1,24900,1,824,0,36493,2,930,8,6939,3
725,1,26439,1,824,1,73,4,930,8,7301,8
725,1,27699,2,824,1,1103,2,930,8,7939,14
725,1,27782,6,824,1,1659,1,930,8,8001,3
725,1,32244,1,824,1,1741,2,930,8,8075,2
725,1,33287,1,824,1,2108,1660,930,8,8151,46
725,2,81,6,824,1,2852,4,930,8,8220,22
725,2,209,70,824,1,3307,2044,930,8,10439,1831
725,2,1312,183,824,1,3561,10,930,8,10763,2
725,2,1955,1,824,1,3786,1,930,8,10910,2
725,2,3215,1,824,1,4134,1,930,8,10933,5
725,2,3561,12,824,1,4323,1,930,8,11427,7
725,2,3595,1,824,1,4538,4,930,8,12168,1
725,2,3701,1,824,1,4565,2,930,8,13409,4
725,2,4134,1,824,1,4795,2,930,8,13609,3
725,2,5650,141,824,1,4837,2,930,8,13649,1
725,2,5713,3,824,1,6057,2,930,8,13749,15
725,2,6140,1,824,1,6385,2,930,8,13768,1
725,2,6478,11,824,1,6395,2,930,8,14131,1
725,2,7018,347,824,1,6478,4,930,8,15065,2
725,2,7132,20,824,1,6746,34,930,8,15169,594
725,2,7377,174,824,1,7132,2,930,8,15270,2
725,2,11414,20,824,1,8167,2,930,8,16805,1
725,2,11939,28,824,1,9908,1,930,8,17225,1
725,2,12182,22,824,1,11456,3,930,8,18588,4
725,2,15169,12,824,1,14778,2,930,8,19024,1
725,2,16572,8,824,1,15169,2,930,8,20401,3
725,2,19181,1,824,1,17200,4,930,8,20676,4
725,2,19918,294,824,1,17813,2,930,8,20849,14
725,2,22653,1,824,1,21844,1,930,8,21568,2
725,2,26803,1,824,1,33438,1663,930,8,21844,5
725,2,29863,8,824,1,37945,1,930,8,22277,2
725,2,30099,8,824,1,39632,15,930,8,23287,6
725,2,33260,8,824,2,52,27,930,8,25108,2
725,2,33322,1,824,2,81,1,930,8,26201,1
725,2,33650,9,824,2,209,32,930,8,26347,3
725,2,33651,30,824,2,1312,140,930,8,29668,1
725,2,36384,6,824,2,3561,12,930,8,29873,3
725,3,1955,1,824,2,3701,2,930,8,30099,2
725,3,3462,2,824,2,4323,4,930,8,30217,21
725,3,3595,1,824,2,5650,235,930,8,30315,9
725,3,3786,1,824,2,6106,50,930,8,31976,3
725,3,4134,2,824,2,6366,1,930,8,33070,1
725,3,4713,2,824,2,6478,6,930,8,33176,3
725,3,6140,1,824,2,7018,218,930,8,33322,1
725,3,8167,2,824,2,7132,15,930,8,35845,1
725,3,13041,2,824,2,7377,128,930,8,36351,3
725,3,16276,1,824,2,11172,1,930,8,36856,4
725,3,16735,1,824,2,11414,26,930,9,2152,1
725,3,17964,44,824,2,19262,20,930,9,8070,1
725,3,22653,1,824,2,19918,388,930,9,8075,2
725,3,24900,2,824,2,26803,2,,,,
725,3,30858,1,824,2,29863,4,,,,
725,4,3,1,824,2,30099,8,,,,
725,4,81,18,824,2,33260,8,,,,
725,4,217,1,824,2,33650,18,,,,
725,4,1239,1,824,2,33651,6,,,,
725,4,1955,1,824,2,33929,3,,,,
725,4,2152,8,824,3,1659,1,,,,
725,4,2200,1,824,3,3215,4,,,,
725,4,2914,2,824,3,4134,1,,,,
725,4,3215,1,824,3,4812,1,,,,
725,4,3265,2,824,3,6057,1,,,,
725,4,3356,2,824,3,6385,1,,,,
725,4,3561,15,824,3,6395,4,,,,
725,4,3595,1,824,3,6478,1,,,,
725,4,3701,8,824,3,11172,1,,,,
725,4,4134,1,824,3,12874,2,,,,
725,4,4181,58,824,3,21844,2,,,,
725,4,5650,11,824,3,29550,1,,,,
725,4,5713,3,824,4,3561,2,,,,
725,4,6140,1,824,4,4134,2,,,,
725,4,6432,9,824,4,4323,1,,,,
725,4,7132,3,824,4,4538,3,,,,
725,4,9145,1,824,4,4755,1,,,,
725,4,9156,2,824,4,7132,13,,,,
725,4,11643,1,824,4,10796,16,,,,
725,4,12222,4,824,4,11172,1,,,,
725,4,13749,14,824,4,22855,12,,,,
725,4,14778,5,824,4,23342,1,,,,
725,4,15169,37,824,4,29895,6,,,,
725,4,17964,1,824,4,31976,85,,,,
725,4,19024,1,824,4,37945,1,,,,
725,4,21844,3,824,5,1659,2,,,,
725,4,22653,1,824,5,2152,3,,,,
725,4,22753,4,824,5,3561,1,,,,
725,4,22855,20,824,5,4134,2,,,,
725,4,23342,5,824,5,6057,2,,,,
725,4,25973,1,824,5,6385,2,,,,
725,4,26085,18,824,5,6395,2,,,,
725,4,29668,8,824,5,6478,2,,,,
725,4,29895,10,824,5,8070,3,,,,
725,4,31976,102,824,5,8075,6,,,,
725,4,33287,1,824,5,11172,1,,,,
725,4,36856,4,824,5,12874,6,,,,
725,5,1955,2,824,5,13867,2,,,,
725,5,2152,4,824,5,29550,2,,,,
725,5,3462,1,824,6,1659,2,,,,
725,5,3561,3,824,6,2152,12,,,,
725,5,3595,2,824,6,4134,1,,,,
725,5,3786,2,824,6,4837,2,,,,
725,5,4134,2,824,6,5662,1,,,,
725,5,4713,2,824,6,6057,4,,,,
725,5,5713,1,824,6,6385,6,,,,
725,5,6140,2,824,6,6395,2,,,,
725,5,6867,1,824,6,6478,2,,,,
725,5,7018,1,824,6,8075,1,,,,
725,5,7132,1,824,6,11172,1,,,,
725,5,8070,7,824,6,12874,2,,,,
725,5,8075,3,824,6,15169,30,,,,
725,5,8167,1,824,6,17110,1,,,,
725,5,9156,1,824,6,20401,2,,,,
725,5,13041,1,824,6,26101,5,,,,
725,5,13867,2,824,6,29550,2,,,,
725,5,15169,4,824,6,33650,18,,,,
725,5,16735,1,824,6,36752,3,,,,
725,5,17964,34,824,6,36856,5,,,,
725,5,21844,1,824,7,109,1,,,,
725,5,22026,1,824,7,714,8,,,,
725,5,22653,2,824,7,2152,10,,,,
725,5,22781,1,824,7,3701,1,,,,
725,5,24900,1,824,7,6057,4,,,,
725,5,26085,1,824,7,7859,3,,,,
725,5,26101,2,824,7,8070,3,,,,
725,5,26201,1,824,7,9156,4,,,,
725,6,1955,2,824,7,12182,2,,,,
725,6,3215,2,824,7,12874,2,,,,
725,6,3595,1,824,7,15169,15,,,,
725,6,3786,5,824,7,18924,48,,,,
725,6,4134,6,824,7,19306,5,,,,
725,6,4780,5,824,7,21844,12,,,,
725,6,6140,1,824,7,25973,2,,,,
725,6,13041,2,824,7,29550,2,,,,
725,6,16735,2,824,7,36856,7,,,,
725,6,17896,1,824,8,3,4,,,,
725,6,17964,44,824,8,81,8,,,,
725,6,22653,2,824,8,88,2,,,,
725,6,24900,1,824,8,109,1,,,,
725,6,25899,2,824,8,174,1,,,,
725,6,33287,1,824,8,271,6,,,,
725,7,109,9,824,8,1668,14,,,,
725,7,1239,4,824,8,2152,30,,,,
725,7,2152,3,824,8,3561,37,,,,
725,7,3701,3,824,8,3598,5,,,,
725,7,3786,5,824,8,3701,1,,,,
725,7,4766,6,824,8,5662,52,,,,
725,7,7018,3,824,8,5723,5,,,,
725,7,7132,1,824,8,6057,1,,,,
725,7,8070,5,824,8,6939,13,,,,
725,7,8075,4,824,8,7018,3,,,,
725,7,8560,1,824,8,7132,1,,,,
725,7,9156,10,824,8,7317,33,,,,
725,7,11944,1,824,8,7735,9,,,,
725,7,15169,52,824,8,8070,7,,,,
725,7,18924,48,824,8,8075,22,,,,
725,7,20940,1,824,8,8121,1,,,,
725,7,21844,17,824,8,10565,1,,,,
725,7,36856,19,824,8,10763,25,,,,
725,8,26,12,824,8,10912,1,,,,
725,8,109,9,824,8,11303,6,,,,
725,8,3356,1,824,8,11486,7,,,,
725,8,3701,4,824,8,11944,1,,,,
725,8,3786,1,824,8,12222,6,,,,
725,8,6517,21,824,8,13749,1,,,,
725,8,7018,5,824,8,13768,1,,,,
725,8,7132,1,824,8,13827,9,,,,
725,8,7859,11,824,8,14550,1,,,,
725,8,8070,2,824,8,14780,5,,,,
725,8,8075,2,824,8,15169,494,,,,
725,8,9155,1,824,8,15216,1,,,,
725,8,11486,13,824,8,15270,2,,,,
725,8,12168,2,824,8,15635,4,,,,
725,8,15169,353,824,8,16046,1,,,,
725,8,28990,14,824,8,16807,1,,,,
725,8,30687,3,824,8,18942,11,,,,
725,8,33070,4,824,8,20940,4,,,,
725,9,71,6,824,8,25973,1,,,,
725,9,102,59,824,8,26101,1,,,,
725,9,553,17,824,8,26108,1,,,,
725,9,559,29,824,8,29550,1,,,,
725,9,1668,5,824,8,29720,1,,,,
725,9,2152,299,824,8,30315,1,,,,
725,9,2911,21,824,8,30447,3,,,,
725,9,3079,6,824,8,31110,1,,,,
725,9,3356,51,824,8,31815,1,,,,
725,9,3458,20,824,8,31883,1,,,,
725,9,3561,52,824,8,32632,989,,,,
725,9,3701,2,824,8,32799,65,,,,
725,9,4182,23,824,8,36017,17,,,,
725,9,4265,33,824,8,36856,4,,,,
725,9,4436,4,824,9,209,3,,,,
725,9,4513,2,824,9,2152,294,,,,
725,9,5048,170,824,9,3561,2,,,,
725,9,5464,1,824,9,4182,5,,,,
725,9,5539,1,824,9,5779,227,,,,
725,9,5779,87,824,9,6318,33,,,,
725,9,6334,6,824,9,6432,2,,,,
725,9,6432,89,824,9,7743,17,,,,
725,9,6461,2,824,9,8070,5,,,,
725,9,6939,4,824,9,8075,4,,,,
725,9,7018,97,824,9,10794,71,,,,
725,9,7132,1,824,9,12168,1,,,,
725,9,7260,36,824,9,12182,3,,,,
725,9,7349,26,824,9,14780,424,,,,
725,9,8070,4,824,9,15169,893,,,,
725,9,8075,34,824,9,26101,89,,,,
725,9,8121,75,824,9,36088,219,,,,
725,9,8176,7,824,9,36856,1,,,,
725,9,9194,3,825,0,558,1,,,,
725,9,10565,2,825,0,701,4,,,,
725,9,10763,1,825,0,2828,1,,,,
725,9,11040,10,825,0,2914,1,,,,
725,9,11184,31,825,0,3356,3,,,,
725,9,11305,5,825,0,3462,2,,,,
725,9,11486,109,825,0,3495,1,,,,
725,9,11944,22,825,0,3549,1,,,,
725,9,12079,4,825,0,3561,22,,,,
725,9,12168,130,825,0,3671,3,,,,
725,9,12179,8,825,0,4134,3,,,,
725,9,12182,26,825,0,4765,2,,,,
725,9,12217,7,825,0,4837,7,,,,
725,9,12222,77,825,0,6327,1,,,,
725,9,12651,2,825,0,6432,1,,,,
725,9,13030,4,825,0,6461,1,,,,
725,9,13322,4,825,0,6478,1,,,,
725,9,13323,1,825,0,6724,1,,,,
725,9,13756,35,825,0,6939,1,,,,
725,9,14033,96,825,0,6993,2,,,,
725,9,14780,200,825,0,7738,1,,,,
725,9,14904,30,825,0,8075,1,,,,
725,9,15169,311,825,0,8167,2,,,,
725,9,15226,8,825,0,8560,1,,,,
725,9,15334,4,825,0,9316,4487,,,,
725,9,16276,5,825,0,9498,1,,,,
725,9,16509,42,825,0,9625,15,,,,
725,9,16759,2,825,0,9800,1,,,,
725,9,16810,3,825,0,9808,1,,,,
725,9,17012,3,825,0,10834,1,,,,
725,9,17225,6,825,0,12322,1,,,,
725,9,17228,2,825,0,12709,1,,,,
725,9,19296,16,825,0,13462,40,,,,
725,9,19893,2,825,0,15334,1,,,,
725,9,20183,15,825,0,17228,1,,,,
725,9,20284,1,825,0,19157,1,,,,
725,9,20461,41,825,0,20001,1,,,,
725,9,21568,2,825,0,21844,1,,,,
725,9,21844,1,825,0,22047,1,,,,
725,9,22758,21,825,0,22927,1,,,,
725,9,22822,4,825,0,23520,1,,,,
725,9,25751,7,825,0,25973,1,,,,
725,9,25897,2,825,0,26831,1,,,,
725,9,26101,45,825,0,27699,1,,,,
725,9,26856,34,825,0,30099,1,,,,
725,9,29222,1,825,2,52,129,,,,
725,9,29816,4,825,2,209,48,,,,
725,9,31004,1,825,2,1312,83,,,,
725,9,33419,3,825,2,2152,1,,,,
725,9,33694,6,825,2,3561,3,,,,
725,9,36088,121,825,2,3659,1,,,,
725,9,36347,1,825,2,4323,8,,,,
725,9,36856,2,825,2,4765,2,,,,
726,0,209,1,825,2,4837,1,,,,
726,0,701,4,825,2,5650,147,,,,
726,0,2518,1,825,2,6364,3,,,,
726,0,2828,2,825,2,6478,7,,,,
726,0,2856,1,825,2,7018,153,,,,
726,0,2914,1,825,2,7132,6,,,,
726,0,3269,1,825,2,7377,78,,,,
726,0,3356,1,825,2,9316,3290,,,,
726,0,3561,15,825,2,9625,83,,,,
726,0,3671,19,825,2,11414,81,,,,
726,0,4134,1,825,2,11845,4,,,,
726,0,4230,1,825,2,12129,1,,,,
726,0,4544,1,825,2,15169,1,,,,
726,0,4766,1,825,2,19262,41,,,,
726,0,4788,1,825,2,19918,257,,,,
726,0,4837,3,825,2,29863,8,,,,
726,0,5617,1,825,2,33260,8,,,,
726,0,5650,1,825,2,33650,13,,,,
726,0,6432,1,825,2,33651,6,,,,
726,0,6724,1,825,3,3462,2,,,,
726,0,6939,1,825,3,4134,3,,,,
726,0,7891,1,825,3,4765,1,,,,
726,0,8402,1,825,3,4837,28,,,,
726,0,9829,1,825,3,5511,1,,,,
726,0,10139,1,825,3,6197,1,,,,
726,0,10796,1,825,3,7132,1,,,,
726,0,10994,1,825,3,7545,2,,,,
726,0,11776,1,825,3,9316,1,,,,
726,0,11892,1,825,3,9625,2,,,,
726,0,12271,1,825,3,11845,1,,,,
726,0,13462,21,825,3,12006,4,,,,
726,0,13867,2,825,3,13609,1,,,,
726,0,14779,1,825,3,19875,2,,,,
726,0,15083,1,825,3,25973,1,,,,
726,0,15635,1,825,3,29550,1,,,,
726,0,15802,1,825,3,32632,2,,,,
726,0,16735,1,825,4,1215,20,,,,
726,0,17228,1,825,4,3561,4,,,,
726,0,17401,2,825,4,4765,7,,,,
726,0,17621,1,825,4,4837,4,,,,
726,0,17771,22,825,4,6428,1,,,,
726,0,18942,2,825,4,7132,57,,,,
726,0,19296,1,825,4,9316,2179,,,,
726,0,20115,1,825,4,9625,23,,,,
726,0,21844,2,825,4,11845,13,,,,
726,0,24940,1,825,4,23342,2,,,,
726,0,26831,1,825,4,29895,31,,,,
726,0,28753,52,825,4,31976,83,,,,
726,0,29558,1,825,4,33651,751,,,,
726,0,29717,3,825,5,2152,9,,,,
726,0,31820,1,825,5,3462,2,,,,
726,0,33227,1,825,5,4765,1,,,,
726,0,33287,62,825,5,4837,3,,,,
726,0,33379,1,825,5,6197,2,,,,
726,0,35970,1,825,5,7132,2,,,,
726,1,1239,2,825,5,8070,7,,,,
726,1,3265,1660,825,5,8075,5,,,,
726,1,3462,4,825,5,9316,1,,,,
726,1,3561,11,825,5,9625,2,,,,
726,1,4134,35,825,5,13609,1,,,,
726,1,4266,2,825,5,13867,2,,,,
726,1,4788,1,825,5,19875,1,,,,
726,1,4837,30,825,5,25973,1,,,,
726,1,5778,2,825,5,29550,2,,,,
726,1,6405,7,825,5,32632,1,,,,
726,1,6461,9,825,5,39570,1,,,,
726,1,6478,1,825,6,3462,2,,,,
726,1,7132,2,825,6,3491,3,,,,
